course_credit_hour,course_date_end,course_date_start,course_dept,course_description,course_explorer_link,course_gened,course_hour_end,course_hour_start,course_location,course_name,course_num,course_room_num,course_semester,course_term,course_year,crn,prof_fname,prof_lname,section_info,section_num,section_type
3,2017-08-03Z,2017-06-12Z,GER,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/460/36865.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36865,F,Walters,"Same as EIL 460, EPSY 487, FR 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD3,Online
3,2017-08-03Z,2017-06-12Z,ITAL,"Same as FR 481, GER 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ITAL/489/30073.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30073,H,Bishop,"Same as FR 481, GER 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S14,Online
3,2017-08-03Z,2017-06-12Z,ITAL,"Same as FR 481, GER 489, LING 489, PORT 489, and SPAN 489. See LING 489.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ITAL/489/30053.xml,,,ARRANGED,,Theoretical Foundations of SLA,489,,summer,S2,2017,30053,H,Bishop,"Same as FR 481, GER 489, LING 489, PORT 489, and SPAN 489. See LING 489.",S13,Online
3,2017-08-03Z,2017-06-12Z,HIST,"History of Chicago and Illinois from prehistoric times to the present, illustrating the jarring conflicts and great achievements of peoples from all over the world. Politics, economics, popular and high culture, education, mass media, racial problems, and ethnic diversity are especially featured. There is an emphasis on the relation of city, state, and region to one another.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/HIST/273/36308.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""HUM""><description>Humanities &amp; the Arts</description><ns2:genEdAttributes><genEdAttribute code=""1HP"">Humanities – Hist &amp; Phil</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,Illinois History,273,,summer,S2,2017,36308,I,Toller-Clark,,B  ,Online
5,2017-08-03Z,2017-07-10Z,JAPN,Continuation of JAPN 201. Prerequisite: JAPN 201.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JAPN/202/30884.xml,,04:50 PM,01:00 PM,Foreign Languages Building,Elementary Japanese II,202,1128,summer,S2B,2017,30884,K,Muramoto,Prerequisite: JAPN 201.,A  ,Lecture-Discussion
5,2017-08-03Z,2017-07-10Z,JAPN,Continuation of JAPN 201. Prerequisite: JAPN 201.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JAPN/202/30884.xml,,04:50 PM,01:00 PM,Foreign Languages Building,Elementary Japanese II,202,1128,summer,S2B,2017,30884,M,Sadler,Prerequisite: JAPN 201.,A  ,Lecture-Discussion
5,2017-08-03Z,2017-07-10Z,JAPN,Continuation of JAPN 201. Prerequisite: JAPN 201.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/JAPN/202/30884.xml,,04:50 PM,01:00 PM,Foreign Languages Building,Elementary Japanese II,202,1128,summer,S2B,2017,30884,M,Yofune,Prerequisite: JAPN 201.,A  ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,GER,Continuation of GER 102. Prerequisite: Two semesters of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/103/35136.xml,,11:50 AM,08:00 AM,David Kinley Hall,Intermediate German I,103,212,summer,S1,2017,35136,J,Frohlich,Prerequisite: Two semesters of college German or equivalent.,C  ,Lecture-Discussion
4,2017-06-09Z,2017-05-15Z,GER,Continuation of GER 102. Prerequisite: Two semesters of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/103/35136.xml,,11:50 AM,08:00 AM,David Kinley Hall,Intermediate German I,103,212,summer,S1,2017,35136,C,Webster,Prerequisite: Two semesters of college German or equivalent.,C  ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,GER,Continuation of GER 101. Prerequisite: One semester of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/102/30765.xml,,11:50 AM,10:00 AM,Foreign Languages Building,Beginning German II,102,1126,summer,S2,2017,30765,J,Slattery,Prerequisite: One semester of college German or equivalent.,C  ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,GER,Continuation of GER 101. Prerequisite: One semester of college German or equivalent.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GER/102/30765.xml,,11:50 AM,10:00 AM,Foreign Languages Building,Beginning German II,102,1126,summer,S2,2017,30765,C,Webster,Prerequisite: One semester of college German or equivalent.,C  ,Lecture-Discussion
4,2017-08-03Z,2017-06-12Z,ITAL,Continuation of ITAL 101. Prerequisite: ITAL 101 or one year of high school Italian.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ITAL/102/37733.xml,,,ARRANGED,,Elementary Italian II,102,,summer,S2,2017,37733,L,Hill,Prerequisite: ITAL 101 or one year of high school Italian.,TA1,Online
4,2017-08-03Z,2017-06-12Z,ITAL,For students who have no credit in Italian.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/ITAL/101/37329.xml,,,ARRANGED,,Elementary Italian I,101,,summer,S2,2017,37329,L,Hill,For students who have no credit in Italian.,LH1,Online
4,2017-06-09Z,2017-05-15Z,LER,"Study of the economics of personnel with the modern corporation. Topics include hiring, promotion, evaluation, discrimination, raiding, job definition, pay schemes, benefits, and design of work. Same as HRD 534. Prerequisite: LER 593 or equivalent, or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/LER/545/39185.xml,,08:00 PM,06:00 PM,,Economics of Human Resources,545,,summer,S1,2017,39185,C,Olson,"Same as HRD 534. Prerequisite: LER 593 or equivalent, or consent of instructor.",A  ,Online
3,2017-08-03Z,2017-06-12Z,GEOG,"Geospatial technologies such as global positioning systems (GPS) and geographic information systems (GIS) are becoming increasingly important tools in research and policy arenas and in everyday life. This course will provide an introduction to these emerging technologies and to the principles of mapping science that underpin them. At the same time, the course will explore how these innovative technologies are changing the spaces and places around us, including how we interact with the environment and each other. Lab exercises provide hands-on experience in collecting and mapping geospatial information, interpreting digital imagery and the Earth's environments, and critically thinking about the social implications of the digital Earth.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GEOG/105/37301.xml,"<category xmlns:ns2=""http://rest.cis.illinois.edu"" id=""SBS""><description>Social &amp; Behavioral Sciences</description><ns2:genEdAttributes><genEdAttribute code=""1SS"">Social &amp; Beh Sci - Soc Sci</genEdAttribute></ns2:genEdAttributes></category>",,ARRANGED,,The Digital Earth,105,,summer,S2,2017,37301,R,Shakespeare,,ONL,Online
4,2017-08-03Z,2017-05-15Z,GEOG,"Investigates the fundamentals of geographic information science as well as the basic skills in the execution of that theoretical knowledge with industry standard software packages. Student will learn the basics of projections and coordinate systems, how geographic information is stored and manipulated, and the theory and practice behind the production of thematic maps. Includes lecture and hands-on laboratory components. Same as ESE 379.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GEOG/379/36809.xml,,,ARRANGED,,Intro to GIS Systems,379,,summer,SF,2017,36809,M,Kashem,Same as ESE 379.,ONL,Online
0,2017-08-03Z,2017-07-10Z,GS,Approved for both letter and S/U grading. May be repeated for a maximum of 6 hours if topics vary.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/GS/199/37628.xml,,,ARRANGED,,Undergraduate Open Seminar,199,,summer,S2B,2017,37628,D,McMillion,Approved for both letter and S/U grading. May be repeated for a maximum of 6 hours if topics vary.,AAP,Lecture-Discussion
0,2017-08-03Z,2017-05-15Z,FIN,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/580/38725.xml,,,ARRANGED,,Special Topics in Finance,580,,summer,SF,2017,38725,M,Widdicks,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,INT,Practice
0,2017-08-03Z,2017-06-12Z,FIN,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/580/33999.xml,,,ARRANGED,,Special Topics in Finance,580,,summer,S2,2017,33999,M,Widdicks,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,DEV,Lecture-Discussion
0,2017-08-03Z,2017-06-12Z,FIN,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/580/36894.xml,,12:20 PM,11:00 AM,Business Instructional Fac,Special Topics in Finance,580,2043,summer,S2,2017,36894,X,Yang,Approved for letter and S/U grading. May be repeated to a maximum of 18 hours in a semester; may be repeated to a maximum of 32 hours in subsequent semesters. Prerequisite: Varies by section.,MSA,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,FIN,"Introductory study of corporate financial management, in particular how the financial manager's choices add value to shareholder wealth through investment financing and operating decisions. Prerequisite: Completion of ECON 102 or ECON 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/221/29940.xml,,,ARRANGED,,Corporate Finance,221,,summer,S2,2017,29940,M,Dyer,Prerequisite: Completion of ECON 102 or ECON 103.,ONL,Online
3,2017-06-09Z,2017-05-15Z,FIN,"Introductory study of corporate financial management, in particular how the financial manager's choices add value to shareholder wealth through investment financing and operating decisions. Prerequisite: Completion of ECON 102 or ECON 103.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/221/29939.xml,,11:50 AM,09:00 AM,Business Instructional Fac,Corporate Finance,221,2005,summer,S1,2017,29939,M,Gao,Prerequisite: Completion of ECON 102 or ECON 103.,S1 ,Lecture-Discussion
2,2017-08-03Z,2017-06-12Z,FIN,"Introduction to investment analysis, including the theory and implementation of portfolio theory; empirical evidence on the performance of financial assets; evaluation of portfolio investment strategies; and the extension of diversification to international markets. Prerequisite: FIN 520; or MBA 505 - Section G (Finance II); or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/511/30701.xml,,,ARRANGED,,Investments,511,,summer,S2,2017,30701,S,Weisbenner,Prerequisite: FIN 520; or MBA 505 - Section G (Finance II); or consent of instructor.,EMB,Lecture-Discussion
2,2017-08-03Z,2017-06-12Z,FIN,"Introduction to investment analysis, including the theory and implementation of portfolio theory; empirical evidence on the performance of financial assets; evaluation of portfolio investment strategies; and the extension of diversification to international markets. Prerequisite: FIN 520; or MBA 505 - Section G (Finance II); or consent of instructor.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FIN/511/30708.xml,,10:50 AM,09:30 AM,Business Instructional Fac,Investments,511,2041,summer,S2,2017,30708,S,Peters,Prerequisite: FIN 520; or MBA 505 - Section G (Finance II); or consent of instructor.,MSA,Lecture-Discussion
3,2017-08-03Z,2017-06-12Z,FR,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",https://courses.illinois.edu/cisapp/explorer/schedule/2017/summer/FR/460/36872.xml,,,ARRANGED,,Principles of Language Testing,460,,summer,S2,2017,36872,F,Walters,"Same as EIL 460, EPSY 487, GER 460, ITAL 460, PORT 460, SLS 460, and SPAN 460. See EIL 460.",FD4,Online
